390,0.0,0.0,0.0,0.0,0.0,0.0
400,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0
440,0.0,0.0,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0,0.0
490,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0
510,0.6666666666666674,1.000000000000001,0.4000000000000004,1.8333333333333353,2.833333333333336,0.0
520,1.3333333333333348,2.000000000000002,0.8000000000000008,3.6666666666666705,5.666666666666672,0.0
530,2.0000000000000018,3.0000000000000027,1.200000000000001,5.500000000000005,8.500000000000007,0.0
540,2.6666666666666696,4.000000000000004,1.6000000000000016,7.333333333333341,11.333333333333345,0.0
550,3.3333333333333366,5.000000000000004,2.0000000000000018,9.166666666666675,14.16666666666668,0.0
560,4.0000000000000036,6.000000000000005,2.400000000000002,11.00000000000001,17.000000000000014,0.0
570,4.666666666666663,6.999999999999995,2.799999999999998,12.833333333333325,19.833333333333318,0.0
580,5.333333333333331,7.9999999999999964,3.1999999999999984,14.66666666666666,22.666666666666657,0.0
590,5.999999999999998,8.999999999999998,3.599999999999999,16.499999999999996,25.499999999999993,0.0
600,6.666666666666665,9.999999999999998,3.999999999999999,18.33333333333333,28.33333333333333,0.0
610,7.333333333333333,11.0,4.3999999999999995,20.166666666666664,31.166666666666664,0.0
620,8.0,12.0,4.800000000000001,22.0,34.0,0.0
630,8.666666666666668,13.0,5.2,23.833333333333336,36.833333333333336,0.0
640,9.333333333333334,14.000000000000002,5.6000000000000005,25.66666666666667,39.66666666666667,0.0
650,10.000000000000002,15.000000000000004,6.000000000000002,27.500000000000007,42.50000000000001,0.0
660,10.666666666666668,16.000000000000004,6.400000000000001,29.33333333333334,45.33333333333334,0.0
670,11.333333333333337,17.000000000000007,6.8000000000000025,31.16666666666668,48.166666666666686,0.0
680,12.000000000000004,18.000000000000007,7.200000000000003,33.000000000000014,51.000000000000014,0.0
690,12.666666666666664,18.999999999999996,7.599999999999998,34.83333333333333,53.83333333333332,0.0
700,13.33333333333333,19.999999999999996,7.999999999999998,36.66666666666666,56.66666666666666,0.0
710,14.0,21.0,8.399999999999999,38.5,59.49999999999999,0.0
720,14.666666666666666,22.0,8.799999999999999,40.33333333333333,62.33333333333333,0.0
730,15.333333333333332,23.0,9.2,42.166666666666664,65.16666666666666,0.0
740,16.0,24.0,9.600000000000001,44.0,68.0,0.0
750,16.666666666666668,25.0,10.0,45.833333333333336,70.83333333333334,0.0
760,17.333333333333336,26.0,10.4,47.66666666666667,73.66666666666667,0.0
770,18.000000000000004,27.000000000000004,10.8,49.50000000000001,76.50000000000001,0.0
780,18.666666666666668,28.000000000000004,11.200000000000001,51.33333333333334,79.33333333333334,0.0
790,19.333333333333336,29.000000000000004,11.600000000000001,53.16666666666667,82.16666666666667,0.0
800,20.0,30.0,12.0,55.0,85.0,0.0
810,20.0,30.0,12.0,55.0,85.0,0.0
820,20.0,30.0,12.0,55.0,85.0,0.0
830,20.0,30.0,12.0,55.0,85.0,0.0
840,20.0,30.0,12.0,55.0,85.0,0.0
850,20.0,30.0,12.0,55.0,85.0,0.0
860,20.0,30.0,12.0,55.0,85.0,0.0
870,20.0,30.0,12.0,55.0,85.0,0.0
880,20.0,30.0,12.0,55.0,85.0,0.0
890,20.0,30.0,12.0,55.0,85.0,0.0
900,20.0,30.0,12.0,55.0,85.0,0.0
910,20.0,30.0,12.0,55.0,85.0,0.0
920,20.0,30.0,12.0,55.0,85.0,0.0
930,20.0,30.0,12.0,55.0,85.0,0.0
940,20.0,30.0,12.0,55.0,85.0,0.0
950,20.0,30.0,12.0,55.0,85.0,0.0
960,20.0,30.0,12.0,55.0,85.0,0.0
970,20.0,30.0,12.0,55.0,85.0,0.0
980,20.0,30.0,12.0,55.0,85.0,0.0
990,20.0,30.0,12.0,55.0,85.0,0.0
1000,20.0,30.0,12.0,55.0,85.0,0.0
1010,20.0,30.0,12.0,55.0,85.0,0.0
1020,20.0,30.0,12.0,55.0,85.0,0.0
1030,20.0,30.0,12.0,55.0,85.0,0.0
1040,20.0,30.0,12.0,55.0,85.0,0.0
1050,20.0,30.0,12.0,55.0,85.0,0.0
1060,20.0,30.0,12.0,55.0,85.0,0.0
1070,20.0,30.0,12.0,55.0,85.0,0.0
1080,20.0,30.0,12.0,55.0,85.0,0.0
1090,20.0,30.0,12.0,55.0,85.0,0.0
1100,20.0,30.0,12.0,55.0,85.0,0.0
1110,20.0,30.0,12.0,55.0,85.0,0.0
1120,20.0,30.0,12.0,55.0,85.0,0.0
1130,20.0,30.0,12.0,55.0,85.0,0.0
1140,20.0,30.0,12.0,55.0,85.0,0.0
1150,20.0,30.0,12.0,55.0,85.0,0.0
1160,20.0,30.0,12.0,55.0,85.0,0.0
1170,20.0,30.0,12.0,55.0,85.0,0.0
1180,20.0,30.0,12.0,55.0,85.0,0.0
1190,20.0,30.0,12.0,55.0,85.0,0.0
1200,20.0,30.0,12.0,55.0,85.0,0.0
1210,20.0,30.0,12.0,55.0,85.0,0.0
1220,20.0,30.0,12.0,55.0,85.0,0.0
1230,20.0,30.0,12.0,55.0,85.0,0.0
1240,20.0,30.0,12.0,55.0,85.0,0.0
1250,20.0,30.0,12.0,55.0,85.0,0.0
1260,20.0,30.0,12.0,55.0,85.0,0.0
1270,20.0,30.0,12.0,55.0,85.0,0.0
1280,20.0,30.0,12.0,55.0,85.0,0.0
1290,20.0,30.0,12.0,55.0,85.0,0.0
1300,20.0,30.0,12.0,55.0,85.0,0.0
1310,20.0,30.0,12.0,55.0,85.0,0.0
1320,20.0,30.0,12.0,55.0,85.0,0.0
1330,20.0,30.0,12.0,55.0,85.0,0.0
1340,20.0,30.0,12.0,55.0,85.0,0.0
1350,20.0,30.0,12.0,55.0,85.0,0.0
1360,20.0,30.0,12.0,55.0,85.0,0.0
1370,20.0,30.0,12.0,55.0,85.0,0.0
1380,20.0,30.0,12.0,55.0,85.0,0.0
1390,20.0,30.0,12.0,55.0,85.0,0.0
1400,20.0,30.0,12.0,55.0,85.0,0.0
1410,20.0,30.0,12.0,55.0,85.0,0.0
1420,20.0,30.0,12.0,55.0,85.0,0.0
1430,20.0,30.0,12.0,55.0,85.0,0.0
1440,20.0,30.0,12.0,55.0,85.0,0.0
1450,20.0,30.0,12.0,55.0,85.0,0.0
1460,20.0,30.0,12.0,55.0,85.0,0.0
1470,20.0,30.0,12.0,55.0,85.0,0.0
1480,20.0,30.0,12.0,55.0,85.0,0.0
1490,20.0,30.0,12.0,55.0,85.0,0.0
1500,20.0,30.0,12.0,55.0,85.0,0.0
1510,20.0,30.0,12.0,55.0,85.0,0.0
1520,20.0,30.0,12.0,55.0,85.0,0.0
1530,20.0,30.0,12.0,55.0,85.0,0.0
1540,20.0,30.0,12.0,55.0,85.0,0.0
1550,20.0,30.0,12.0,55.0,85.0,0.0
1560,20.0,30.0,12.0,55.0,85.0,0.0
1570,20.0,30.0,12.0,55.0,85.0,0.0
1580,20.0,30.0,12.0,55.0,85.0,0.0
1590,20.0,30.0,12.0,55.0,85.0,0.0
1600,20.0,30.0,12.0,55.0,85.0,0.0
1610,20.0,30.0,12.0,55.0,85.0,0.0
1620,20.0,30.0,12.0,55.0,85.0,0.0
1630,20.0,30.0,12.0,55.0,85.0,0.0
1640,20.0,30.0,12.0,55.0,85.0,0.0
1650,20.0,30.0,12.0,55.0,85.0,0.0
1660,20.0,30.0,12.0,55.0,85.0,0.0
1670,20.0,30.0,12.0,55.0,85.0,0.0
1680,20.0,30.0,12.0,55.0,85.0,0.0
1690,20.0,30.0,12.0,55.0,85.0,0.0
1700,20.0,30.0,12.0,55.0,85.0,0.0
1710,20.0,30.0,12.0,55.0,85.0,0.0
1720,20.0,30.0,12.0,55.0,85.0,0.0
1730,20.0,30.0,12.0,55.0,85.0,0.0
1740,20.0,30.0,12.0,55.0,85.0,0.0
1750,20.0,30.0,12.0,55.0,85.0,0.0
1760,20.0,30.0,12.0,55.0,85.0,0.0
1770,20.0,30.0,12.0,55.0,85.0,0.0
1780,20.0,30.0,12.0,55.0,85.0,0.0
1790,20.0,30.0,12.0,55.0,85.0,0.0
1800,20.0,30.0,12.0,55.0,85.0,0.0
1810,20.0,30.0,12.0,55.0,85.0,0.0
1820,20.0,30.0,12.0,55.0,85.0,0.0
1830,20.0,30.0,12.0,55.0,85.0,0.0
1840,20.0,30.0,12.0,55.0,85.0,0.0
1850,20.0,30.0,12.0,55.0,85.0,0.0
1860,20.0,30.0,12.0,55.0,85.0,0.0
1870,20.0,30.0,12.0,55.0,85.0,0.0
1880,20.0,30.0,12.0,55.0,85.0,0.0
1890,20.0,30.0,12.0,55.0,85.0,0.0
1900,20.0,30.0,12.0,55.0,85.0,0.0
1910,20.0,30.0,12.0,55.0,85.0,0.0
1920,20.0,30.0,12.0,55.0,85.0,0.0
1930,20.0,30.0,12.0,55.0,85.0,0.0
1940,20.0,30.0,12.0,55.0,85.0,0.0
1950,20.0,30.0,12.0,55.0,85.0,0.0
1960,20.0,30.0,12.0,55.0,85.0,0.0
1970,20.0,30.0,12.0,55.0,85.0,0.0
1980,20.0,30.0,12.0,55.0,85.0,0.0
1990,20.0,30.0,12.0,55.0,85.0,0.0
2000,20.067514909759787,29.92648180464279,12.05042720513695,53.72104574381914,86.83745554841649,0.0
2010,20.281496372262744,29.690755883918655,11.98771239520667,55.130254364233416,84.49960887000367,0.0
2020,20.01811698138035,29.982913637635942,11.92193236555133,56.046599104250795,84.22453446660388,0.0
2030,20.12878775865537,30.314752086432406,11.919094504593058,54.750608935897276,85.74401464500832,0.0
2040,19.589965579793795,29.707212355165527,11.914519552270475,55.14289432124303,86.03843635789845,0.0
2050,19.990256319613977,29.726827534823567,11.894458844560926,55.56370693121897,84.2618592634599,0.0
2060,19.831353945941427,30.167564687782267,12.273795945273127,54.90982557498515,86.3436689108425,0.0
2070,19.756237387915274,29.93353916528076,12.035701328542267,54.68047189630769,86.66529507996515,0.0
2080,19.824369526614248,30.194245407212843,12.106411086528569,53.74834497795304,87.19586699161974,0.0
2090,19.933175311859838,29.99590596246141,11.94131070382573,55.352544895667236,88.0231455414237,0.0
2100,20.183180508471203,30.21049909442687,11.977685198737674,54.93775737464911,83.52709256427896,0.0
2110,19.734721456452085,29.689476565787807,11.914373522235557,54.44302388173651,85.02362695586527,0.0
2120,20.006126298518883,29.99637460476352,11.681794999809696,55.06962819065273,85.01917208425172,0.0
2130,19.903166113333285,29.936792995691054,11.834638886778256,54.6789758037566,84.83327493349474,0.0
2140,19.93446538112761,29.635232722768762,11.782725758402353,54.70936562788646,83.89625303666277,0.0
2150,20.20055156506092,29.530956615639393,11.730025946645807,55.33346013585979,82.47454459450718,0.0
2160,20.107623087400786,30.2057247105824,11.856556923084227,54.263889673771885,85.1575550582493,0.0
2170,20.267479621488548,29.894714285334608,12.158994681525796,55.576023407340564,83.69379537876856,0.0
2180,19.96909886415002,29.693315915505803,11.994667659875477,54.231272610284876,85.14618891727096,0.0
2190,19.86081147766586,29.971146318923,12.154867651478542,54.635514225404606,83.65012597911195,0.0
2200,19.9552282366239,30.33840565720479,12.049317909228105,56.05762040673662,83.13058081206462,0.0
2210,20.048499358254244,29.315778646388424,12.093907059085819,55.620045118903334,85.39830721264073,0.0
2220,20.03531467169074,29.551008393029,11.891892360563451,55.05368219587249,85.25656659557104,0.0
2230,19.783122385553327,29.72313406743142,12.06287411450312,54.48270838147433,85.98477935124559,0.0
2240,20.018097956325576,30.438353660016098,12.087445708088921,54.708900231315056,88.71596840290997,0.0
2250,20.04564566602778,30.08477609487579,11.930802324931957,55.040301423022136,85.47139220305844,0.0
2260,20.503494807506783,30.23019517213837,12.06714484447394,55.02063777778678,85.82463900400901,0.0
2270,20.375368922256335,29.65795172426213,12.06794253102898,54.950020988705724,83.16814574092555,0.0
2280,19.829351329888237,29.66413923741884,11.93405368546439,54.983042117253696,82.81225735108816,0.0
2290,19.942523327690164,30.134344115016813,11.86526778812748,54.882093689662184,87.69081005951466,0.0
2300,19.7073115996326,30.017482299280633,11.857904600172207,54.20691169539799,83.43008437411338,0.0
2310,19.8818585972073,30.16462164565924,12.010380665030576,54.71591909181154,83.22529507850331,0.0
2320,20.06312100071807,29.943698702721463,12.039241184254717,55.503043229692764,84.93353183393187,0.0
2330,20.241170724177646,30.083443117936387,11.90489690034505,54.247416136346885,84.84667289725844,0.0
2340,19.854183232451277,30.047435725471534,12.003190240959132,54.8957444686534,83.4657389390464,0.0
2350,19.869170711986442,30.233330216725477,12.068464444336618,54.54913533917603,84.48154552818772,0.0
2360,19.57054219405227,30.24210248458334,12.074182885759836,55.061242736168964,87.08993872000518,0.0
2370,19.96746681589102,29.51403840168247,12.186225614414699,54.78625175041325,83.62981086498594,0.0
2380,19.787517117628088,29.325819433397744,12.153237699863766,55.812566515736066,82.63075677657751,0.0
2390,19.894112114526784,30.30052361929545,11.879845028069214,55.27862073480464,86.60240915552964,0.0
2400,19.824627844366482,30.356317527978582,12.202030345144562,54.278508258822534,85.83690475029466,0.0
2410,19.98114748914949,29.693813094145998,11.936282819453314,55.369175406387534,83.94511834489728,0.0
2420,19.648454321728675,29.442049378036312,12.125384737494532,54.57394147905587,82.31031607258424,0.0
2430,19.7065909509218,30.02971044630216,12.00815839512613,54.682651995742354,83.73414029405444,0.0
2440,20.42584942240566,30.27925146790516,11.950542074585163,55.17260046105892,84.90700245735624,0.0
2450,19.742515483745194,30.539278356730293,11.783076376827008,54.729538919148425,86.9816425528025,0.0
2460,19.78064288430907,30.154889271630434,11.979412258774039,55.49107069897762,83.23781064272158,0.0
2470,20.367382705664262,29.888484991024292,11.812874011763327,54.574019466167634,84.8563162014305,0.0
2480,20.58101343384808,29.73206081352454,12.116075908301132,54.65957939607475,86.14774592182133,0.0
2490,19.76568667423493,30.003435387501195,12.18201511885671,54.63899600854854,80.95184552179273,0.0
2500,19.926350208642393,29.910220588834424,11.904370681284398,54.68889868840473,86.75743648549613,0.0
2510,20.0683111101881,29.695479628281355,12.036236489102313,55.6045553555513,82.98983402724906,0.0
2520,20.34573952888112,30.614626695258988,11.912953017359042,55.345837961485664,85.56439233887679,0.0
2530,19.802628584314352,30.53555052062164,11.924581832383586,55.94046917470664,85.41936135433826,0.0
2540,19.950944430811578,30.34081460506663,12.092939364463845,56.24720431214459,86.84379686548854,0.0
2550,20.155467515212347,29.72374488065726,11.995375408578791,54.43310563243721,85.93657144751901,0.0
2560,20.086953214893324,30.256505797289183,12.208757765031722,55.03873052003001,80.95860616405903,0.0
2570,19.92476878575398,30.19188792284937,11.94213210255565,54.35308982584611,83.66587527983481,0.0
2580,19.97323540709679,30.132763687261217,12.11992035989694,54.572316739738454,85.23494871990057,0.0
2590,19.725020838326003,30.374899580113134,12.011689609554933,54.65345461935938,84.66853419359636,0.0
2600,19.952365251205066,30.190611342858382,12.095493361169307,54.418564819223946,85.81193824058651,0.0
2610,19.94672250199821,30.2220042708913,11.946341081120407,54.42146199990587,86.3419231446385,0.0
2620,20.04643397792525,30.191071885011663,11.99405293949381,54.92064359181386,86.03436795193045,0.0
2630,19.888934556236197,30.10223742240063,11.986140134484128,54.33080486988747,84.63573259765741,0.0
2640,20.094307704509028,29.464916661085745,11.899673146218506,55.4631698275257,81.86122708109518,0.0
2650,20.202543163563966,30.025086323223167,12.07944978414981,54.49523555442037,84.22568187694681,0.0
2660,20.031085865533694,29.833142412345264,12.078029880669403,56.54526293355302,85.70782585183622,0.0
2670,20.07035128167984,29.616047712707992,12.071226563388668,54.75173855196958,83.14623967066419,0.0
2680,20.010631069515572,30.504544985790247,12.184435878470117,55.03960970305438,86.07316704120667,0.0
2690,20.000016878618283,30.51869860226571,12.173921376148357,54.28756234854368,86.54426860535442,0.0
2700,19.85568839329143,30.407766180088682,11.955006637218103,55.9383504669702,85.21567385970293,0.0
2710,20.06329885233466,30.07656402505676,12.044766278212101,55.6157253744416,79.79157422726892,0.0
2720,19.980542680317303,30.405187536285798,11.925167917289015,55.163303728904864,82.82724978338993,0.0
2730,20.418633661786117,30.003615954180546,12.002802637933746,54.259258598171236,88.20652156954534,0.0
2740,20.31467098049505,30.060839183069334,11.928030066105736,55.11586678274854,84.07088575185176,0.0
2750,20.0771693105113,29.671958588861404,12.194408437096326,54.38321292469051,81.62695652068071,0.0
2760,19.847388558061045,30.11909739134965,12.043643778041156,55.80429539491035,87.09992056012746,0.0
2770,19.777517705603316,30.018115778527324,11.973836504627469,55.44505710251924,85.02270450562425,0.0
2780,20.238228590617773,29.60920436494966,12.143234228622765,55.05249147116825,86.87839883122814,0.0
2790,20.05254984502943,29.98464086645502,11.73952615082455,53.65999338521397,85.47082974787293,0.0
2800,20.096028680678323,29.976081130842957,11.758307688616165,54.45912121173753,85.77955053156069,0.0
2810,19.65108280260516,30.539268349993392,12.095500638626373,55.37826862237993,85.61711572111467,0.0
2820,20.185487696311636,30.268263998554023,12.007256213774085,55.667086030447734,86.1857301302657,0.0
2830,20.09088406764287,30.00343363172744,12.030053556031291,55.61004339632067,88.87163176254536,0.0
2840,19.777913863117103,30.074636192940325,11.840832467601775,54.1243928487672,86.65071077113062,0.0
2850,19.90569503851001,30.01326371343126,11.997211954697956,55.1658537687471,82.31342315966259,0.0
2860,20.052743440871303,29.939125804561336,12.24042112924816,55.558533369065614,85.75932457597413,0.0
2870,20.010493359671248,29.675271840783513,12.098903954375503,54.08791543892976,86.94051730577547,0.0
2880,19.94156576283929,29.954684436717923,12.020364785417138,54.99565251654472,87.04459137111145,0.0
2890,19.97930234638681,29.776170523004247,11.947313530787408,55.15061331906965,84.27477152879953,0.0
2900,19.949604524358623,29.624905338323057,11.952651257775672,54.8345794783343,86.98040555681982,0.0
2910,20.030512502420493,30.15336654436426,11.744496253295997,53.98131097952934,86.57716207923706,0.0
2920,20.29429839459863,30.11737939797997,12.03091685051054,54.820866039459446,89.37327964284854,0.0
2930,19.48666831181374,29.463987746589577,12.101457973017823,54.819982013359734,83.72499704837753,0.0
2940,19.952629947098064,29.96319460875146,11.810925680739526,54.91856017749873,84.13741902011928,0.0
2950,20.03530248427449,30.29871041576998,11.920629972923182,54.690090716016215,84.47959761761808,0.0
2960,20.05919879793742,30.317767121668897,11.861104244131988,54.756343315717196,84.16662234493408,0.0
2970,19.92561708373574,30.307751052865573,11.884157856622949,54.97816154470916,83.48696472540188,0.0
2980,19.648655643504284,30.01167396207044,12.006417795218628,55.24335003273334,80.30345164035464,0.0
2990,20.065599096742822,29.746486401609253,11.749871741401384,54.83256528042883,84.26101089467068,0.0
3000,20.345470042832837,29.67489035179258,12.073712452602848,54.7746930893976,85.62790870148984,0.0
3010,19.69322771901677,30.103381471425106,12.090462608392041,55.05079472103995,84.16152286263996,0.0
3020,20.172765602739638,30.113784010309548,11.96986768943557,53.94349624075765,88.29014801199949,0.0
3030,19.93429495537542,30.38619933348152,11.702314978801855,55.26236931997455,85.02273888161696,0.0
3040,19.98773513083423,30.329993895102625,11.880429764879713,54.99969029658237,87.19474939381303,0.0
3050,19.78942029785921,29.960331403040648,12.147948232092324,55.021831439628656,85.44441470164095,0.0
3060,19.933108765528825,29.62673823634174,11.666640686312572,55.528403869176955,86.40489242681853,0.0
3070,20.260008918939793,29.90426802089673,11.958297190536777,53.92595145847346,85.47471064168705,0.0
3080,20.11653104839754,30.065169358443157,11.858399906583928,53.91439137157757,87.32693387423606,0.0
3090,20.34646232108199,29.93937502638318,12.096548436190181,55.15059211492794,85.09509689522508,0.0
3100,20.235482377795538,29.826631767576703,11.918986325742784,54.996085729679315,85.84340520375093,0.0
3110,20.087817335785914,30.07586544449097,12.048474482488274,55.09359731875556,85.62276598720507,0.0
3120,20.34878690523356,29.848812677576817,12.06785525030029,54.745830108655156,84.50991472118356,0.0
3130,20.08779863174766,29.811580174882387,12.220347100767603,55.36539452083196,85.68846994217195,0.0
3140,20.16559763535941,30.093435850291034,11.975646966758955,55.512951363645115,88.79845661853606,0.0
3150,19.940685809293058,29.87940222596124,12.045125324354713,55.26619026167334,84.54032519843774,0.0
3160,20.01330916317184,30.073231316693505,11.821793342504709,54.85654434787748,85.71309031785052,0.0
3170,19.860515235339946,30.081961206855638,12.142849627595249,53.84077083681208,87.13822421647805,0.0
3180,20.19791678691897,29.658171299672528,11.908738938231437,55.42307991442042,86.93843057760527,0.0
3190,19.764339275377026,29.855627662840377,11.932709500309471,55.67195076641968,85.01991791012293,0.0
3200,20.156470068483532,30.431333081974937,11.997330264618094,55.35450712659119,80.94823920497248,0.0
3210,19.96186978849897,29.651376146179715,11.812453878559218,54.51619666494787,85.87839479170239,0.0
3220,20.234249418693462,29.36500366530884,12.027452403471473,55.37058691651727,81.22689376034081,0.0
3230,20.150173797746252,29.441446454027247,12.116095952751001,55.4732913393788,87.49889329260009,0.0
3240,20.36412923152936,30.008732983973,12.035152058819675,55.8573489362895,85.28810558102855,0.0
3250,20.146154938227728,30.00927518340981,11.809332292298553,54.51813954167462,86.69944583378238,0.0
3260,19.68559194886935,29.964716743372463,11.98514288468044,54.875449978500725,83.46641106509222,0.0
3270,19.98660936542036,30.364256948678552,12.08904346835754,55.4109996281289,82.36073729538991,0.0
3280,19.76559856148104,29.198149670069117,11.77464134808409,55.031575539290984,85.44328245303998,0.0
3290,19.896344031526745,30.118780162329248,11.871028078341874,54.3854698188718,84.94287415207455,0.0
3300,20.302245686655343,30.468431460541073,12.105185232489783,55.228038956764685,84.16438059553282,0.0
3310,20.12750676217954,29.661665770532487,12.032411452103675,55.31826389859834,85.1439241772457,0.0
3320,19.86021391428425,29.88605804646303,12.04943658985521,55.04837959298205,89.70464101645484,0.0
3330,19.79725652671192,29.774132424831414,12.223139376914798,55.12077170994897,86.4186934305274,0.0
3340,20.00655641857525,29.73169618617674,12.056226333420744,54.857711754072845,86.78414762996765,0.0
3350,19.756687970123775,29.902121398493087,12.078946561251982,55.81305341464383,86.43469271564071,0.0
3360,19.865771944520684,30.42824558510535,12.325289463266198,54.504619298958026,87.51508564454873,0.0
3370,20.06240189431025,30.551216002646257,11.97434345302914,54.676973580479924,84.67687815606874,0.0
3380,20.23106240722134,29.899218232487957,11.90425406836578,55.00604203244014,81.506905776952,0.0
3390,20.12175229444489,30.57151806421934,12.051335567789655,55.48342471523549,84.67940357388979,0.0
3400,19.54174209828038,30.010672943095386,12.052678923526667,54.17644475644801,86.37995070699405,0.0
3410,20.06087334580605,30.526107308010324,11.936794152966455,54.279336787629006,83.35133932830438,0.0
3420,20.014406714646515,29.97201040510395,11.876112357653419,53.879249320745906,84.70017788416814,0.0
3430,20.08277805707454,30.039317347813842,12.277181330650809,55.017982373889296,83.82399143689607,0.0
3440,20.32324193633024,30.10964234179285,12.039221216446563,54.3849318005364,87.55344972813332,0.0
3450,19.58735234463905,30.95365610381026,11.91212575423175,54.78849743949014,86.27407692619116,0.0
3460,19.88177931496178,30.255385672453436,12.109911636273551,55.36375800444044,86.10761905509473,0.0
3470,20.11818126455867,29.787820641014562,11.98690258181264,54.64715150356943,86.05672223230565,0.0
3480,19.683681120109213,30.29069936108276,11.969654226441861,55.127205112508854,84.93667627066138,0.0
3490,20.2951898096107,29.891450238874697,12.06747274462974,54.83536415073655,85.33584568029676,0.0
3500,20.073671322540132,29.853074945129638,11.844974127812197,55.36966287330304,82.98518621309506,0.0
3510,20.16931679716868,30.272580407967634,12.04231526447006,55.261320437041405,81.28304863612404,0.0
3520,19.88581126769564,30.009325676331347,12.22955457692781,54.61943646710397,85.25513792158654,0.0
3530,20.16275273799324,30.08357277435354,12.055941319463678,54.90724153562975,85.55078343566265,0.0
3540,20.21369431119781,30.004195566559588,11.954854547545985,55.57405886874627,87.05574976632315,0.0
3550,20.046575604027435,30.10097493798163,11.93914736634861,55.216357278639755,87.67127088734003,0.0
3560,20.046880178539737,30.127489769230845,11.950759203198587,54.231670868236876,87.66899742449822,0.0
3570,20.054068647856344,29.418909920188376,11.969524478634266,55.36058993364426,83.3033598914004,0.0
3580,19.827330947052122,30.19997180058286,11.954663216069008,54.40346415766007,84.40114944058539,0.0
3590,19.97049426395193,29.70539417405091,12.109957372928948,55.77688218847855,85.81656830299835,0.0
3600,19.969495493509527,29.567310259332178,11.792014907614922,55.56325436191256,89.3042379521617,0.0
3610,20.0766787728707,29.982476626842395,12.103440006049457,55.159437011755124,87.51616864631366,0.0
3620,20.19996484938206,30.025194300994336,11.954437616982892,55.086478063889906,86.90297517539724,0.0
3630,19.78829278360432,29.791948150628315,12.045233734283444,54.88503225918492,84.3407604755662,0.0
3640,19.974998193936084,30.249309557300393,11.864761450775896,55.373188173270016,83.49856062703628,0.0
3650,20.296291109531793,29.597347450088726,12.159435728021933,54.79607200679587,86.34114340175151,0.0
3660,19.851282354237487,29.877916875368232,12.149476195220625,55.129563428851945,83.12887585080159,0.0
3670,19.835549996541936,29.8245377595201,12.115150863090008,55.4795639015857,84.59465820333348,0.0
3680,20.040461238366237,29.986023818898197,11.818229426904775,54.691006401060925,84.80487748669672,0.0
3690,20.168877038097065,30.083659285394173,12.099494528527927,54.66109399300512,87.70795055150877,0.0
3700,20.00228521111213,29.69763211511294,12.048582610516284,54.34309898560155,84.39701458496855,0.0
3710,20.265792118087397,30.21728480323687,11.807367450344092,54.414539989630605,80.85327561442655,0.0
3720,20.171358796513307,30.01890071050041,11.997084313947502,53.994382578707175,85.8575559010262,0.0
